Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown
10130	3.50183e-10	-6.59072	209	1	HSC_e-ERY	up
55760	3.52471e-10	-6.58955	209	1	HSC_e-ERY	up
9218	3.52826e-10	-6.58937	209	1	HSC_e-ERY	up
3151	3.55334e-10	-6.5881	209	1	HSC_e-ERY	up
10575	3.59927e-10	-6.58579	209	1	HSC_e-ERY	up
6613	3.62248e-10	-6.58464	209	1	HSC_e-ERY	up
4736	3.68093e-10	-6.58177	209	1	HSC_e-ERY	up
5380	3.68094e-10	-6.58177	209	1	HSC_e-ERY	up
114044	3.71975e-10	-6.57988	209	1	HSC_e-ERY	up
51611	3.81293e-10	-6.57544	209	1	HSC_e-ERY	up
727852	3.8408e-10	-6.57413	209	1	HSC_e-ERY	up
5558	3.89618e-10	-6.57156	209	1	HSC_e-ERY	up
9500	3.9671e-10	-6.56832	209	1	HSC_e-ERY	up
8565	3.98414e-10	-6.56755	209	1	HSC_e-ERY	up
10282	3.99871e-10	-6.56689	209	1	HSC_e-ERY	up
28971	4.00598e-10	-6.56657	209	1	HSC_e-ERY	up
83743	4.11616e-10	-6.56169	209	1	HSC_e-ERY	up
89781	4.27938e-10	-6.55469	209	1	HSC_e-ERY	up
3039	4.31569e-10	-6.55317	209	1	HSC_e-ERY	up
4725	4.4497e-10	-6.54767	209	1	HSC_e-ERY	up
1163	4.45033e-10	-6.54764	209	1	HSC_e-ERY	up
84629	4.54687e-10	-6.54378	209	1	HSC_e-ERY	up
53335	4.57961e-10	-6.54248	209	1	HSC_e-ERY	up
3626	4.65609e-10	-6.5395	209	1	HSC_e-ERY	up
9517	4.66279e-10	-6.53924	209	1	HSC_e-ERY	up
5213	4.7717e-10	-6.53508	209	1	HSC_e-ERY	up
1500	4.87411e-10	-6.53125	209	1	HSC_e-ERY	up
9735	4.95355e-10	-6.52833	209	1	HSC_e-ERY	up
94239	5.08116e-10	-6.52375	209	1	HSC_e-ERY	up
55172	5.12128e-10	-6.52233	209	1	HSC_e-ERY	up
3728	5.25555e-10	-6.51765	209	1	HSC_e-ERY	up
10432	5.36676e-10	-6.51387	209	1	HSC_e-ERY	up
22797	5.4055e-10	-6.51257	209	1	HSC_e-ERY	up
2812	5.44219e-10	-6.51135	209	1	HSC_e-ERY	up
3094	5.47637e-10	-6.51022	209	1	HSC_e-ERY	up
390354	5.49872e-10	-6.50948	209	1	HSC_e-ERY	up
51103	5.51751e-10	-6.50887	209	1	HSC_e-ERY	up
552900	5.59951e-10	-6.5062	209	1	HSC_e-ERY	up
55227	5.68178e-10	-6.50356	209	1	HSC_e-ERY	up
723790	5.80708e-10	-6.49962	209	1	HSC_e-ERY	up
23234	5.83199e-10	-6.49884	209	1	HSC_e-ERY	up
394	5.85338e-10	-6.49818	209	1	HSC_e-ERY	up
701	6.08512e-10	-6.49115	209	1	HSC_e-ERY	up
10927	6.21015e-10	-6.48747	209	1	HSC_e-ERY	up
1211	6.25849e-10	-6.48607	209	1	HSC_e-ERY	up
1650	6.2709e-10	-6.48571	209	1	HSC_e-ERY	up
51018	6.3198e-10	-6.4843	209	1	HSC_e-ERY	up
10971	6.37284e-10	-6.48279	209	1	HSC_e-ERY	up
55379	6.69434e-10	-6.47387	209	1	HSC_e-ERY	up
2806	6.76412e-10	-6.47199	209	1	HSC_e-ERY	up
987	6.77276e-10	-6.47175	209	1	HSC_e-ERY	up
63968	6.83226e-10	-6.47017	209	1	HSC_e-ERY	up
10451	6.96166e-10	-6.46676	209	1	HSC_e-ERY	up
140691	7.03541e-10	-6.46485	209	1	HSC_e-ERY	up
6726	7.07292e-10	-6.46389	209	1	HSC_e-ERY	up
25847	7.09099e-10	-6.46342	209	1	HSC_e-ERY	up
8880	7.21769e-10	-6.46021	209	1	HSC_e-ERY	up
4712	7.80349e-10	-6.44603	209	1	HSC_e-ERY	up
4691	7.99286e-10	-6.44167	209	1	HSC_e-ERY	up
29923	8.12322e-10	-6.43872	209	1	HSC_e-ERY	up
654434	8.23325e-10	-6.43628	209	1	HSC_e-ERY	up
79754	8.26987e-10	-6.43547	209	1	HSC_e-ERY	up
55216	8.47771e-10	-6.43095	209	1	HSC_e-ERY	up
10314	8.53146e-10	-6.4298	209	1	HSC_e-ERY	up
672	8.61424e-10	-6.42804	209	1	HSC_e-ERY	up
390183	8.74183e-10	-6.42536	209	1	HSC_e-ERY	up
56969	8.87787e-10	-6.42255	209	1	HSC_e-ERY	up
84187	9.27838e-10	-6.4145	209	1	HSC_e-ERY	up
3005	9.39086e-10	-6.41231	209	1	HSC_e-ERY	up
4609	9.45979e-10	-6.41097	209	1	HSC_e-ERY	up
10626	9.57427e-10	-6.40878	209	1	HSC_e-ERY	up
10069	9.64038e-10	-6.40752	209	1	HSC_e-ERY	up
64759	9.69952e-10	-6.4064	209	1	HSC_e-ERY	up
55757	9.82799e-10	-6.404	209	1	HSC_e-ERY	up
51506	9.84084e-10	-6.40376	209	1	HSC_e-ERY	up
441263	9.94721e-10	-6.4018	209	1	HSC_e-ERY	up
5411	9.96841e-10	-6.40141	209	1	HSC_e-ERY	up
10313	1.03479e-09	-6.39459	209	1	HSC_e-ERY	up
22856	1.03871e-09	-6.3939	209	1	HSC_e-ERY	up
9808	1.06476e-09	-6.38937	209	1	HSC_e-ERY	up
9816	1.07144e-09	-6.38822	209	1	HSC_e-ERY	up
11260	1.07319e-09	-6.38793	209	1	HSC_e-ERY	up
1994	1.08888e-09	-6.38527	209	1	HSC_e-ERY	up
3480	1.11535e-09	-6.38088	209	1	HSC_e-ERY	up
5433	1.11776e-09	-6.38048	209	1	HSC_e-ERY	up
5690	1.12019e-09	-6.38008	209	1	HSC_e-ERY	up
990	1.14419e-09	-6.3762	209	1	HSC_e-ERY	up
25828	1.15118e-09	-6.37509	209	1	HSC_e-ERY	up
10395	1.15262e-09	-6.37486	209	1	HSC_e-ERY	up
55110	1.17969e-09	-6.37061	209	1	HSC_e-ERY	up
5685	1.1923e-09	-6.36866	209	1	HSC_e-ERY	up
55239	1.25517e-09	-6.35924	209	1	HSC_e-ERY	up
10128	1.26306e-09	-6.35809	209	1	HSC_e-ERY	up
25896	1.30191e-09	-6.35254	209	1	HSC_e-ERY	up
25940	1.31742e-09	-6.35036	209	1	HSC_e-ERY	up
3595	1.32652e-09	-6.3491	209	1	HSC_e-ERY	up
9380	1.3463e-09	-6.34638	209	1	HSC_e-ERY	up
2921	1.36057e-09	-6.34444	209	1	HSC_e-ERY	up
26521	1.37834e-09	-6.34206	209	1	HSC_e-ERY	up
10966	1.38303e-09	-6.34144	209	1	HSC_e-ERY	up
10635	1.40351e-09	-6.33874	209	1	HSC_e-ERY	up
29105	1.4139e-09	-6.33738	209	1	HSC_e-ERY	up
127703	1.43111e-09	-6.33516	209	1	HSC_e-ERY	up
10402	1.45703e-09	-6.33186	209	1	HSC_e-ERY	up
23301	1.46708e-09	-6.33059	209	1	HSC_e-ERY	up
4711	1.514e-09	-6.3248	209	1	HSC_e-ERY	up
539	1.52787e-09	-6.32312	209	1	HSC_e-ERY	up
6741	1.58777e-09	-6.31604	209	1	HSC_e-ERY	up
5095	1.64085e-09	-6.30999	209	1	HSC_e-ERY	up
29074	1.73405e-09	-6.2998	209	1	HSC_e-ERY	up
4236	1.78819e-09	-6.29413	209	1	HSC_e-ERY	up
23270	1.79419e-09	-6.29351	209	1	HSC_e-ERY	up
6187	1.83835e-09	-6.28902	209	1	HSC_e-ERY	up
10424	1.84144e-09	-6.28871	209	1	HSC_e-ERY	up
23788	1.84448e-09	-6.2884	209	1	HSC_e-ERY	up
6045	1.89972e-09	-6.28295	209	1	HSC_e-ERY	up
28958	1.96706e-09	-6.27651	209	1	HSC_e-ERY	up
5692	2.02096e-09	-6.27151	209	1	HSC_e-ERY	up
7023	2.12136e-09	-6.26254	209	1	HSC_e-ERY	up
2091	2.13263e-09	-6.26156	209	1	HSC_e-ERY	up
6130	2.16948e-09	-6.25838	209	1	HSC_e-ERY	up
11051	2.19999e-09	-6.2558	209	1	HSC_e-ERY	up
2590	2.21111e-09	-6.25486	209	1	HSC_e-ERY	up
79366	2.23988e-09	-6.25247	209	1	HSC_e-ERY	up
199	2.26454e-09	-6.25044	209	1	HSC_e-ERY	up
56890	2.28942e-09	-6.24841	209	1	HSC_e-ERY	up
81888	2.32112e-09	-6.24586	209	1	HSC_e-ERY	up
6159	2.36132e-09	-6.24267	209	1	HSC_e-ERY	up
10301	2.36982e-09	-6.24201	209	1	HSC_e-ERY	up
5052	2.37186e-09	-6.24185	209	1	HSC_e-ERY	up
50854	2.39015e-09	-6.24042	209	1	HSC_e-ERY	up
2531	2.3988e-09	-6.23975	209	1	HSC_e-ERY	up
55819	2.41031e-09	-6.23886	209	1	HSC_e-ERY	up
11020	2.59677e-09	-6.22502	209	1	HSC_e-ERY	up
51596	2.60567e-09	-6.22439	209	1	HSC_e-ERY	up
6450	2.87897e-09	-6.20583	209	1	HSC_e-ERY	up
7296	2.88919e-09	-6.20517	209	1	HSC_e-ERY	up
23076	2.89793e-09	-6.2046	209	1	HSC_e-ERY	up
58516	2.90685e-09	-6.20403	209	1	HSC_e-ERY	up
1431	2.95847e-09	-6.20075	209	1	HSC_e-ERY	up
56259	2.96482e-09	-6.20035	209	1	HSC_e-ERY	up
55133	2.97406e-09	-6.19977	209	1	HSC_e-ERY	up
6152	3.02907e-09	-6.19636	209	1	HSC_e-ERY	up
4255	3.06398e-09	-6.19422	209	1	HSC_e-ERY	up
8087	3.08964e-09	-6.19266	209	1	HSC_e-ERY	up
6731	3.13396e-09	-6.19001	209	1	HSC_e-ERY	up
811	3.27447e-09	-6.18182	209	1	HSC_e-ERY	up
55734	3.27639e-09	-6.18171	209	1	HSC_e-ERY	up
9112	3.33228e-09	-6.17855	209	1	HSC_e-ERY	up
5291	3.45266e-09	-6.17192	209	1	HSC_e-ERY	up
55652	3.50102e-09	-6.16932	209	1	HSC_e-ERY	up
23462	3.50969e-09	-6.16886	209	1	HSC_e-ERY	up
80746	3.52667e-09	-6.16796	209	1	HSC_e-ERY	up
7485	3.59722e-09	-6.16425	209	1	HSC_e-ERY	up
7494	3.71738e-09	-6.1581	209	1	HSC_e-ERY	up
55255	3.93712e-09	-6.14735	209	1	HSC_e-ERY	up
79723	4.16689e-09	-6.13671	209	1	HSC_e-ERY	up
6203	4.17558e-09	-6.13632	209	1	HSC_e-ERY	up
646417	4.19674e-09	-6.13537	209	1	HSC_e-ERY	up
8337	4.23636e-09	-6.13361	209	1	HSC_e-ERY	up
27292	4.4012e-09	-6.12644	209	1	HSC_e-ERY	up
1460	4.47047e-09	-6.12351	209	1	HSC_e-ERY	up
57711	4.59081e-09	-6.11852	209	1	HSC_e-ERY	up
1340	4.61825e-09	-6.1174	209	1	HSC_e-ERY	up
28973	4.62221e-09	-6.11724	209	1	HSC_e-ERY	up
3920	4.64545e-09	-6.11629	209	1	HSC_e-ERY	up
80143	4.73746e-09	-6.1126	209	1	HSC_e-ERY	up
79694	4.76455e-09	-6.11153	209	1	HSC_e-ERY	up
7738	4.77496e-09	-6.11112	209	1	HSC_e-ERY	up
6633	4.78826e-09	-6.1106	209	1	HSC_e-ERY	up
9875	4.80998e-09	-6.10975	209	1	HSC_e-ERY	up
4710	5.0252e-09	-6.10151	209	1	HSC_e-ERY	up
55270	5.07529e-09	-6.09964	209	1	HSC_e-ERY	up
5437	5.13141e-09	-6.09757	209	1	HSC_e-ERY	up
55164	5.14588e-09	-6.09704	209	1	HSC_e-ERY	up
6202	5.18279e-09	-6.09569	209	1	HSC_e-ERY	up
7741	5.23726e-09	-6.09372	209	1	HSC_e-ERY	up
5387	5.34886e-09	-6.08975	209	1	HSC_e-ERY	up
23363	5.35875e-09	-6.0894	209	1	HSC_e-ERY	up
28986	5.56306e-09	-6.08234	209	1	HSC_e-ERY	up
8030	5.57865e-09	-6.08181	209	1	HSC_e-ERY	up
8914	5.78818e-09	-6.07485	209	1	HSC_e-ERY	up
7504	5.78884e-09	-6.07483	209	1	HSC_e-ERY	up
80185	5.82457e-09	-6.07367	209	1	HSC_e-ERY	up
7037	5.82663e-09	-6.0736	209	1	HSC_e-ERY	up
3043	5.8692e-09	-6.07223	209	1	HSC_e-ERY	up
55311	5.97509e-09	-6.06885	209	1	HSC_e-ERY	up
51287	6.07966e-09	-6.06557	209	1	HSC_e-ERY	up
10226	6.12383e-09	-6.0642	209	1	HSC_e-ERY	up
5168	6.30894e-09	-6.05857	209	1	HSC_e-ERY	up
10099	6.33223e-09	-6.05787	209	1	HSC_e-ERY	up
10357	6.5378e-09	-6.05182	209	1	HSC_e-ERY	up
404672	6.54055e-09	-6.05174	209	1	HSC_e-ERY	up
57183	6.54731e-09	-6.05155	209	1	HSC_e-ERY	up
157567	6.57304e-09	-6.05081	209	1	HSC_e-ERY	up
22978	6.59641e-09	-6.05013	209	1	HSC_e-ERY	up
6886	7.34677e-09	-6.02971	209	1	HSC_e-ERY	up
55213	7.36175e-09	-6.02933	209	1	HSC_e-ERY	up
85363	7.43658e-09	-6.02741	209	1	HSC_e-ERY	up
10151	7.50952e-09	-6.02555	209	1	HSC_e-ERY	up
5303	7.58547e-09	-6.02364	209	1	HSC_e-ERY	up
4076	7.58817e-09	-6.02357	209	1	HSC_e-ERY	up
3613	7.73401e-09	-6.01996	209	1	HSC_e-ERY	up
54107	7.80626e-09	-6.01819	209	1	HSC_e-ERY	up
81567	7.9942e-09	-6.01367	209	1	HSC_e-ERY	up
51406	8.1203e-09	-6.01069	209	1	HSC_e-ERY	up
6138	8.19097e-09	-6.00905	209	1	HSC_e-ERY	up
4580	8.39813e-09	-6.00429	209	1	HSC_e-ERY	up
57037	8.41004e-09	-6.00403	209	1	HSC_e-ERY	up
5645	8.56539e-09	-6.00054	209	1	HSC_e-ERY	up
7913	8.67407e-09	-5.99814	209	1	HSC_e-ERY	up
63895	8.69776e-09	-5.99762	209	1	HSC_e-ERY	up
57419	8.75343e-09	-5.99641	209	1	HSC_e-ERY	up
6472	9.11364e-09	-5.98872	209	1	HSC_e-ERY	up
10238	9.23446e-09	-5.98621	209	1	HSC_e-ERY	up
7324	9.24836e-09	-5.98592	209	1	HSC_e-ERY	up
51154	9.34827e-09	-5.98388	209	1	HSC_e-ERY	up
9050	9.64862e-09	-5.97784	209	1	HSC_e-ERY	up
22852	9.80469e-09	-5.97478	209	1	HSC_e-ERY	up
11231	9.83118e-09	-5.97426	209	1	HSC_e-ERY	up
185	1.01893e-08	-5.96743	209	1	HSC_e-ERY	up
6129	1.03552e-08	-5.96434	209	1	HSC_e-ERY	up
153201	1.04874e-08	-5.96192	209	1	HSC_e-ERY	up
2650	1.06819e-08	-5.9584	209	1	HSC_e-ERY	up
10054	1.10949e-08	-5.95115	209	1	HSC_e-ERY	up
3646	1.11204e-08	-5.95071	209	1	HSC_e-ERY	up
57020	1.11984e-08	-5.94937	209	1	HSC_e-ERY	up
9741	1.13552e-08	-5.94671	209	1	HSC_e-ERY	up
8354	1.13612e-08	-5.94661	209	1	HSC_e-ERY	up
1738	1.21614e-08	-5.93356	209	1	HSC_e-ERY	up
6136	1.23009e-08	-5.93137	209	1	HSC_e-ERY	up
27336	1.25224e-08	-5.92795	209	1	HSC_e-ERY	up
51020	1.26419e-08	-5.92613	209	1	HSC_e-ERY	up
64087	1.27588e-08	-5.92436	209	1	HSC_e-ERY	up
4150	1.30221e-08	-5.92044	209	1	HSC_e-ERY	up
8924	1.31498e-08	-5.91856	209	1	HSC_e-ERY	up
23093	1.34919e-08	-5.91363	209	1	HSC_e-ERY	up
7086	1.40079e-08	-5.90641	209	1	HSC_e-ERY	up
142	1.40342e-08	-5.90605	209	1	HSC_e-ERY	up
10175	1.47267e-08	-5.89678	209	1	HSC_e-ERY	up
11224	1.49186e-08	-5.89428	209	1	HSC_e-ERY	up
79023	1.51481e-08	-5.89134	209	1	HSC_e-ERY	up
10196	1.53291e-08	-5.88905	209	1	HSC_e-ERY	up
9738	1.64661e-08	-5.87525	209	1	HSC_e-ERY	up
54539	1.67264e-08	-5.87222	209	1	HSC_e-ERY	up
392424	1.69806e-08	-5.86931	209	1	HSC_e-ERY	up
64318	1.78632e-08	-5.85951	209	1	HSC_e-ERY	up
28985	1.84727e-08	-5.85302	209	1	HSC_e-ERY	up
3087	1.85397e-08	-5.85232	209	1	HSC_e-ERY	up
5684	1.86433e-08	-5.85124	209	1	HSC_e-ERY	up
56889	1.87181e-08	-5.85047	209	1	HSC_e-ERY	up
10059	1.90449e-08	-5.84712	209	1	HSC_e-ERY	up
10951	1.9283e-08	-5.84471	209	1	HSC_e-ERY	up
261726	1.98641e-08	-5.83896	209	1	HSC_e-ERY	up
51388	1.99807e-08	-5.83782	209	1	HSC_e-ERY	up
116832	2.01139e-08	-5.83653	209	1	HSC_e-ERY	up
64710	2.05231e-08	-5.83263	209	1	HSC_e-ERY	up
79904	2.06361e-08	-5.83156	209	1	HSC_e-ERY	up
55850	2.06573e-08	-5.83136	209	1	HSC_e-ERY	up
8270	2.08448e-08	-5.82961	209	1	HSC_e-ERY	up
57613	2.0938e-08	-5.82874	209	1	HSC_e-ERY	up
55254	2.11904e-08	-5.82642	209	1	HSC_e-ERY	up
5597	2.23637e-08	-5.81595	209	1	HSC_e-ERY	up
2846	2.2773e-08	-5.81242	209	1	HSC_e-ERY	up
7993	2.36004e-08	-5.80548	209	1	HSC_e-ERY	up
6426	2.39772e-08	-5.8024	209	1	HSC_e-ERY	up
51651	2.41163e-08	-5.80127	209	1	HSC_e-ERY	up
128	2.43395e-08	-5.79948	209	1	HSC_e-ERY	up
55159	2.43512e-08	-5.79939	209	1	HSC_e-ERY	up
7132	2.44541e-08	-5.79856	209	1	HSC_e-ERY	up
11198	2.4772e-08	-5.79605	209	1	HSC_e-ERY	up
113251	2.48355e-08	-5.79555	209	1	HSC_e-ERY	up
57209	2.55462e-08	-5.79005	209	1	HSC_e-ERY	up
646593	2.57972e-08	-5.78814	209	1	HSC_e-ERY	up
29015	2.59455e-08	-5.78703	209	1	HSC_e-ERY	up
9920	2.59986e-08	-5.78663	209	1	HSC_e-ERY	up
4752	2.68273e-08	-5.78051	209	1	HSC_e-ERY	up
23594	2.71129e-08	-5.77844	209	1	HSC_e-ERY	up
5984	2.7452e-08	-5.77601	209	1	HSC_e-ERY	up
80310	2.7463e-08	-5.77593	209	1	HSC_e-ERY	up
80055	2.747e-08	-5.77588	209	1	HSC_e-ERY	up
6141	2.79143e-08	-5.77275	209	1	HSC_e-ERY	up
81542	2.84642e-08	-5.76894	209	1	HSC_e-ERY	up
402057	2.85716e-08	-5.7682	209	1	HSC_e-ERY	up
4809	2.92351e-08	-5.76372	209	1	HSC_e-ERY	up
7486	2.93056e-08	-5.76324	209	1	HSC_e-ERY	up
5074	2.93379e-08	-5.76303	209	1	HSC_e-ERY	up
55148	2.95038e-08	-5.76193	209	1	HSC_e-ERY	up
84747	3.10171e-08	-5.75214	209	1	HSC_e-ERY	up
8458	3.12512e-08	-5.75066	209	1	HSC_e-ERY	up
6146	3.24034e-08	-5.74357	209	1	HSC_e-ERY	up
55226	3.27228e-08	-5.74165	209	1	HSC_e-ERY	up
728225	3.32712e-08	-5.73839	209	1	HSC_e-ERY	up
55101	3.34448e-08	-5.73737	209	1	HSC_e-ERY	up
55505	3.39771e-08	-5.73427	209	1	HSC_e-ERY	up
55893	3.45609e-08	-5.73093	209	1	HSC_e-ERY	up
23392	3.55003e-08	-5.72566	209	1	HSC_e-ERY	up
51386	3.57193e-08	-5.72445	209	1	HSC_e-ERY	up
378708	3.58861e-08	-5.72354	209	1	HSC_e-ERY	up
5982	3.70776e-08	-5.71712	209	1	HSC_e-ERY	up
5478	3.78983e-08	-5.71281	209	1	HSC_e-ERY	up
5725	3.98257e-08	-5.70305	209	1	HSC_e-ERY	up
967	4.11638e-08	-5.69654	209	1	HSC_e-ERY	up
5928	4.22533e-08	-5.69139	209	1	HSC_e-ERY	up
57161	4.23708e-08	-5.69084	209	1	HSC_e-ERY	up
4728	4.24006e-08	-5.6907	209	1	HSC_e-ERY	up
23254	4.2927e-08	-5.68827	209	1	HSC_e-ERY	up
29964	4.3376e-08	-5.68621	209	1	HSC_e-ERY	up
4358	4.53457e-08	-5.67744	209	1	HSC_e-ERY	up
4833	4.64167e-08	-5.67283	209	1	HSC_e-ERY	up
79923	4.71017e-08	-5.66994	209	1	HSC_e-ERY	up
9968	4.7857e-08	-5.66679	209	1	HSC_e-ERY	up
2677	4.8123e-08	-5.66569	209	1	HSC_e-ERY	up
1652	4.84117e-08	-5.66451	209	1	HSC_e-ERY	up
200081	4.85096e-08	-5.66411	209	1	HSC_e-ERY	up
79724	4.90854e-08	-5.66177	209	1	HSC_e-ERY	up
54470	4.90869e-08	-5.66177	209	1	HSC_e-ERY	up
1781	5.01781e-08	-5.65742	209	1	HSC_e-ERY	up
1192	5.0388e-08	-5.65659	209	1	HSC_e-ERY	up
8673	5.1344e-08	-5.65287	209	1	HSC_e-ERY	up
6938	5.44163e-08	-5.64134	209	1	HSC_e-ERY	up
117178	5.50261e-08	-5.63913	209	1	HSC_e-ERY	up
54205	5.5563e-08	-5.6372	209	1	HSC_e-ERY	up
5867	5.65808e-08	-5.6336	209	1	HSC_e-ERY	up
6176	5.6583e-08	-5.63359	209	1	HSC_e-ERY	up
3987	5.72024e-08	-5.63143	209	1	HSC_e-ERY	up
10721	5.73957e-08	-5.63076	209	1	HSC_e-ERY	up
400506	5.79347e-08	-5.6289	209	1	HSC_e-ERY	up
2079	5.79578e-08	-5.62882	209	1	HSC_e-ERY	up
4234	5.84819e-08	-5.62703	209	1	HSC_e-ERY	up
7775	5.84985e-08	-5.62698	209	1	HSC_e-ERY	up
56997	5.86408e-08	-5.62649	209	1	HSC_e-ERY	up
1763	5.88411e-08	-5.62582	209	1	HSC_e-ERY	up
400	5.95663e-08	-5.62338	209	1	HSC_e-ERY	up
10257	6.13098e-08	-5.61764	209	1	HSC_e-ERY	up
1939	6.13321e-08	-5.61757	209	1	HSC_e-ERY	up
55425	6.19172e-08	-5.61568	209	1	HSC_e-ERY	up
10768	6.27584e-08	-5.61299	209	1	HSC_e-ERY	up
10654	6.33993e-08	-5.61097	209	1	HSC_e-ERY	up
9588	6.42576e-08	-5.60829	209	1	HSC_e-ERY	up
4201	6.7426e-08	-5.5987	209	1	HSC_e-ERY	up
9202	6.89783e-08	-5.59416	209	1	HSC_e-ERY	up
79096	7.06442e-08	-5.5894	209	1	HSC_e-ERY	up
7411	7.1164e-08	-5.58793	209	1	HSC_e-ERY	up
55127	7.16077e-08	-5.58669	209	1	HSC_e-ERY	up
3386	7.2614e-08	-5.5839	209	1	HSC_e-ERY	up
23333	7.28166e-08	-5.58335	209	1	HSC_e-ERY	up
2146	7.39034e-08	-5.58039	209	1	HSC_e-ERY	up
10946	7.50185e-08	-5.57739	209	1	HSC_e-ERY	up
10740	7.50536e-08	-5.5773	209	1	HSC_e-ERY	up
3012	7.65828e-08	-5.57326	209	1	HSC_e-ERY	up
1653	7.70252e-08	-5.57211	209	1	HSC_e-ERY	up
84939	7.78416e-08	-5.57	209	1	HSC_e-ERY	up
51501	7.83863e-08	-5.56861	209	1	HSC_e-ERY	up
51504	7.87585e-08	-5.56766	209	1	HSC_e-ERY	up
6541	8.03011e-08	-5.56377	209	1	HSC_e-ERY	up
9452	8.10127e-08	-5.562	209	1	HSC_e-ERY	up
3150	8.28876e-08	-5.55742	209	1	HSC_e-ERY	up
5742	8.45424e-08	-5.55346	209	1	HSC_e-ERY	up
440091	8.60414e-08	-5.54993	209	1	HSC_e-ERY	up
10329	8.80378e-08	-5.54533	209	1	HSC_e-ERY	up
2776	8.83622e-08	-5.54459	209	1	HSC_e-ERY	up
5888	9.01436e-08	-5.54058	209	1	HSC_e-ERY	up
8767	9.14033e-08	-5.53779	209	1	HSC_e-ERY	up
10758	9.40037e-08	-5.53215	209	1	HSC_e-ERY	up
29901	9.45882e-08	-5.53091	209	1	HSC_e-ERY	up
10198	9.63243e-08	-5.52725	209	1	HSC_e-ERY	up
94081	1.01147e-07	-5.51741	209	1	HSC_e-ERY	up
10129	1.01466e-07	-5.51678	209	1	HSC_e-ERY	up
26292	1.04304e-07	-5.51122	209	1	HSC_e-ERY	up
25893	1.05664e-07	-5.50861	209	1	HSC_e-ERY	up
6595	1.0589e-07	-5.50818	209	1	HSC_e-ERY	up
9936	1.06319e-07	-5.50736	209	1	HSC_e-ERY	up
387082	1.08838e-07	-5.50263	209	1	HSC_e-ERY	up
6128	1.10171e-07	-5.50018	209	1	HSC_e-ERY	up
63826	1.1193e-07	-5.49698	209	1	HSC_e-ERY	up
25960	1.12316e-07	-5.49628	209	1	HSC_e-ERY	up
54622	1.13776e-07	-5.49367	209	1	HSC_e-ERY	up
55689	1.15187e-07	-5.49118	209	1	HSC_e-ERY	up
689	1.16312e-07	-5.48922	209	1	HSC_e-ERY	up
63933	1.16957e-07	-5.4881	209	1	HSC_e-ERY	up
23212	1.19267e-07	-5.48415	209	1	HSC_e-ERY	up
25788	1.19297e-07	-5.4841	209	1	HSC_e-ERY	up
10330	1.19776e-07	-5.48328	209	1	HSC_e-ERY	up
332	1.20737e-07	-5.48167	209	1	HSC_e-ERY	up
4664	1.22078e-07	-5.47943	209	1	HSC_e-ERY	up
7552	1.22683e-07	-5.47843	209	1	HSC_e-ERY	up
9852	1.25088e-07	-5.4745	209	1	HSC_e-ERY	up
1615	1.28794e-07	-5.46858	209	1	HSC_e-ERY	up
9557	1.31051e-07	-5.46506	209	1	HSC_e-ERY	up
56254	1.32162e-07	-5.46335	209	1	HSC_e-ERY	up
26960	1.33616e-07	-5.46113	209	1	HSC_e-ERY	up
7520	1.37557e-07	-5.45523	209	1	HSC_e-ERY	up
9319	1.38063e-07	-5.45448	209	1	HSC_e-ERY	up
5627	1.38195e-07	-5.45429	209	1	HSC_e-ERY	up
54885	1.38579e-07	-5.45373	209	1	HSC_e-ERY	up
51520	1.41783e-07	-5.44908	209	1	HSC_e-ERY	up
10409	1.43622e-07	-5.44646	209	1	HSC_e-ERY	up
5393	1.44948e-07	-5.4446	209	1	HSC_e-ERY	up
55215	1.45755e-07	-5.44347	209	1	HSC_e-ERY	up
3161	1.46141e-07	-5.44293	209	1	HSC_e-ERY	up
4174	1.50923e-07	-5.43638	209	1	HSC_e-ERY	up
652489	1.56019e-07	-5.42962	209	1	HSC_e-ERY	up
10548	1.58946e-07	-5.42583	209	1	HSC_e-ERY	up
8351	1.59293e-07	-5.42539	209	1	HSC_e-ERY	up
54840	1.59793e-07	-5.42475	209	1	HSC_e-ERY	up
7381	1.63414e-07	-5.42018	209	1	HSC_e-ERY	up
10100	1.63798e-07	-5.4197	209	1	HSC_e-ERY	up
79772	1.64115e-07	-5.41931	209	1	HSC_e-ERY	up
6888	1.65117e-07	-5.41806	209	1	HSC_e-ERY	up
3773	1.66275e-07	-5.41664	209	1	HSC_e-ERY	up
80742	1.68115e-07	-5.41439	209	1	HSC_e-ERY	up
4722	1.72765e-07	-5.40882	209	1	HSC_e-ERY	up
10492	1.76814e-07	-5.40409	209	1	HSC_e-ERY	up
9677	1.82048e-07	-5.39812	209	1	HSC_e-ERY	up
2631	1.84731e-07	-5.39513	209	1	HSC_e-ERY	up
8891	1.86753e-07	-5.3929	209	1	HSC_e-ERY	up
10514	1.88487e-07	-5.39101	209	1	HSC_e-ERY	up
11200	1.89881e-07	-5.3895	209	1	HSC_e-ERY	up
56947	1.93578e-07	-5.38555	209	1	HSC_e-ERY	up
339229	1.943e-07	-5.38479	209	1	HSC_e-ERY	up
6428	1.97946e-07	-5.38098	209	1	HSC_e-ERY	up
53826	1.9995e-07	-5.37892	209	1	HSC_e-ERY	up
