Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
201725	8.07072e-20	10.111	209	-1	l-ERY	down	C4orf46
9354	8.24393e-20	10.1079	209	-1	l-ERY	down	UBE4A
1831	9.17865e-20	10.0922	209	-1	l-ERY	down	TSC22D3
7307	9.49496e-20	10.0873	209	-1	l-ERY	down	U2AF1
10479	1.00331e-19	10.0792	209	-1	l-ERY	down	SLC9A6
1997	1.00653e-19	10.0788	209	-1	l-ERY	down	ELF1
1975	1.09064e-19	10.067	209	-1	l-ERY	down	EIF4B
231	1.17076e-19	10.0567	209	-1	l-ERY	down	AKR1B1
3988	1.17745e-19	10.0559	209	-1	l-ERY	down	LIPA
22872	1.2452e-19	10.0477	209	-1	l-ERY	down	SEC31A
6427	1.25189e-19	10.0469	209	-1	l-ERY	down	SRSF2
9873	1.25211e-19	10.0469	209	-1	l-ERY	down	FCHSD2
50999	1.44887e-19	10.0255	209	-1	l-ERY	down	TMED5
151162	1.53401e-19	10.0172	209	-1	l-ERY	down	NA
55608	1.56708e-19	10.014	209	-1	l-ERY	down	ANKRD10
116984	1.79316e-19	9.99431	209	-1	l-ERY	down	ARAP2
25963	1.91972e-19	9.98432	209	-1	l-ERY	down	TMEM87A
8443	2.03197e-19	9.976	209	-1	l-ERY	down	GNPAT
7321	2.06603e-19	9.97356	209	-1	l-ERY	down	UBE2D1
6868	2.12965e-19	9.96912	209	-1	l-ERY	down	ADAM17
6526	2.13134e-19	9.969	209	-1	l-ERY	down	SLC5A3
2308	2.25739e-19	9.96058	209	-1	l-ERY	down	FOXO1
285359	2.41009e-19	9.95098	209	-1	l-ERY	down	PDCL3P4
2631	2.45685e-19	9.94816	209	-1	l-ERY	down	NIPSNAP2
2992	2.83798e-19	9.927	209	-1	l-ERY	down	GYG1
474170	2.93417e-19	9.92211	209	-1	l-ERY	down	LRRC37A2
6606	2.95213e-19	9.92121	209	-1	l-ERY	down	SMN1
9988	3.01606e-19	9.91806	209	-1	l-ERY	down	DMTF1
50618	3.05548e-19	9.91616	209	-1	l-ERY	down	ITSN2
653238	3.13939e-19	9.91218	209	-1	l-ERY	down	GTF2H2B
55689	3.34446e-19	9.90288	209	-1	l-ERY	down	YEATS2
5230	3.63821e-19	9.89051	209	-1	l-ERY	down	PGK1
3939	3.72738e-19	9.88696	209	-1	l-ERY	down	LDHA
1519	3.7343e-19	9.88668	209	-1	l-ERY	down	CTSO
5930	3.95021e-19	9.87842	209	-1	l-ERY	down	RBBP6
1105	4.69544e-19	9.853	209	-1	l-ERY	down	CHD1
153561	4.82944e-19	9.84886	209	-1	l-ERY	down	NA
51228	4.89811e-19	9.84678	209	-1	l-ERY	down	GLTP
81552	5.40853e-19	9.83218	209	-1	l-ERY	down	VOPP1
25998	5.83135e-19	9.8211	209	-1	l-ERY	down	IBTK
57018	6.06463e-19	9.81532	209	-1	l-ERY	down	CCNL1
8799	6.08644e-19	9.81479	209	-1	l-ERY	down	PEX11B
8869	6.38494e-19	9.80773	209	-1	l-ERY	down	ST3GAL5
54902	6.68598e-19	9.80094	209	-1	l-ERY	down	TTC19
7181	6.84388e-19	9.7975	209	-1	l-ERY	down	NR2C1
55056	6.9371e-19	9.7955	209	-1	l-ERY	down	GABPB1-IT1
1207	7.00787e-19	9.79401	209	-1	l-ERY	down	CLNS1A
79145	7.32657e-19	9.78745	209	-1	l-ERY	down	CHCHD7
10250	7.35583e-19	9.78686	209	-1	l-ERY	down	SRRM1
3716	7.55452e-19	9.78293	209	-1	l-ERY	down	JAK1
404636	7.55534e-19	9.78291	209	-1	l-ERY	down	FAM45A
387867	7.55762e-19	9.78287	209	-1	l-ERY	down	RPSAP12
79415	8.69695e-19	9.76214	209	-1	l-ERY	down	CYBC1
9750	8.69881e-19	9.76211	209	-1	l-ERY	down	RIPOR2
51192	8.82775e-19	9.75994	209	-1	l-ERY	down	CKLF
56616	8.95734e-19	9.75779	209	-1	l-ERY	down	DIABLO
79188	9.50811e-19	9.74897	209	-1	l-ERY	down	TMEM43
51008	1.00277e-18	9.74111	209	-1	l-ERY	down	ASCC1
3431	1.12958e-18	9.72351	209	-1	l-ERY	down	SP110
55623	1.17247e-18	9.718	209	-1	l-ERY	down	THUMPD1
4179	1.19375e-18	9.71534	209	-1	l-ERY	down	CD46
22862	1.25149e-18	9.70836	209	-1	l-ERY	down	FNDC3A
23376	1.25333e-18	9.70814	209	-1	l-ERY	down	UFL1
10434	1.32266e-18	9.70017	209	-1	l-ERY	down	LYPLA1
4515	1.32966e-18	9.69939	209	-1	l-ERY	down	MTCP1
23483	1.42423e-18	9.68922	209	-1	l-ERY	down	TGDS
3133	1.46035e-18	9.68552	209	-1	l-ERY	down	HLA-E
3021	1.49595e-18	9.68195	209	-1	l-ERY	down	H3F3B
171586	1.62969e-18	9.66927	209	-1	l-ERY	down	ABHD3
58517	1.67795e-18	9.66494	209	-1	l-ERY	down	RBM25
5095	1.68437e-18	9.66438	209	-1	l-ERY	down	PCCA
51575	1.69682e-18	9.66329	209	-1	l-ERY	down	ESF1
4126	1.7733e-18	9.65675	209	-1	l-ERY	down	MANBA
1992	1.80996e-18	9.65372	209	-1	l-ERY	down	SERPINB1
10443	1.94487e-18	9.64306	209	-1	l-ERY	down	N4BP2L2
9139	1.96821e-18	9.64129	209	-1	l-ERY	down	CBFA2T2
1973	2.01058e-18	9.63813	209	-1	l-ERY	down	EIF4A1
1054	2.13223e-18	9.62942	209	-1	l-ERY	down	CEBPG
26003	2.32459e-18	9.6166	209	-1	l-ERY	down	GORASP2
6646	2.39527e-18	9.61215	209	-1	l-ERY	down	SOAT1
4848	2.56925e-18	9.60174	209	-1	l-ERY	down	CNOT2
374868	2.85824e-18	9.5859	209	-1	l-ERY	down	ATP9B
90634	2.91549e-18	9.58296	209	-1	l-ERY	down	N4BP2L1
11010	2.92813e-18	9.58231	209	-1	l-ERY	down	GLIPR1
6605	3.14047e-18	9.57191	209	-1	l-ERY	down	SMARCE1
2771	3.25161e-18	9.56673	209	-1	l-ERY	down	GNAI2
6122	3.49016e-18	9.5562	209	-1	l-ERY	down	RPL3
22928	3.73798e-18	9.54599	209	-1	l-ERY	down	SEPHS2
10069	4.07752e-18	9.53305	209	-1	l-ERY	down	RWDD2B
79053	4.16282e-18	9.52997	209	-1	l-ERY	down	ALG8
26999	4.26216e-18	9.52645	209	-1	l-ERY	down	CYFIP2
64784	4.26677e-18	9.52629	209	-1	l-ERY	down	CRTC3
4074	4.30753e-18	9.52488	209	-1	l-ERY	down	M6PR
2230	4.37673e-18	9.5225	209	-1	l-ERY	down	FDX1
8879	4.48034e-18	9.51902	209	-1	l-ERY	down	SGPL1
55006	4.5569e-18	9.51649	209	-1	l-ERY	down	TRMT61B
8673	4.71491e-18	9.51141	209	-1	l-ERY	down	VAMP8
509	5.26313e-18	9.49501	209	-1	l-ERY	down	ATP5F1C
54431	5.9506e-18	9.47669	209	-1	l-ERY	down	DNAJC10
29957	6.08084e-18	9.47346	209	-1	l-ERY	down	SLC25A24
54680	6.11644e-18	9.47259	209	-1	l-ERY	down	ZNHIT6
5134	6.39999e-18	9.46583	209	-1	l-ERY	down	PDCD2
3455	6.54346e-18	9.46252	209	-1	l-ERY	down	IFNAR2
55153	7.4514e-18	9.4431	209	-1	l-ERY	down	SDAD1
7324	7.49595e-18	9.44221	209	-1	l-ERY	down	UBE2E1
5189	7.84696e-18	9.43537	209	-1	l-ERY	down	PEX1
6157	8.01597e-18	9.43219	209	-1	l-ERY	down	RPL27A
200030	8.47294e-18	9.42389	209	-1	l-ERY	down	NBPF11
79991	9.01719e-18	9.41458	209	-1	l-ERY	down	STN1
8874	9.07117e-18	9.41369	209	-1	l-ERY	down	ARHGEF7
7799	9.1008e-18	9.4132	209	-1	l-ERY	down	PRDM2
4671	9.56785e-18	9.40571	209	-1	l-ERY	down	NAIP
26137	9.68709e-18	9.40386	209	-1	l-ERY	down	ZBTB20
9270	1.02441e-17	9.39549	209	-1	l-ERY	down	ITGB1BP1
23382	1.03304e-17	9.39423	209	-1	l-ERY	down	AHCYL2
5355	1.04661e-17	9.39228	209	-1	l-ERY	down	PLP2
56954	1.05414e-17	9.3912	209	-1	l-ERY	down	NIT2
6627	1.09844e-17	9.38504	209	-1	l-ERY	down	SNRPA1
3937	1.13554e-17	9.38006	209	-1	l-ERY	down	LCP2
7803	1.23625e-17	9.36732	209	-1	l-ERY	down	PTP4A1
4297	1.28559e-17	9.36146	209	-1	l-ERY	down	KMT2A
23143	1.31468e-17	9.3581	209	-1	l-ERY	down	LRCH1
11231	1.34449e-17	9.35474	209	-1	l-ERY	down	SEC63
10602	1.36331e-17	9.35265	209	-1	l-ERY	down	CDC42EP3
7178	1.3675e-17	9.35219	209	-1	l-ERY	down	TPT1
51411	1.50319e-17	9.338	209	-1	l-ERY	down	BIN2
79691	1.50347e-17	9.33797	209	-1	l-ERY	down	QTRT2
51433	1.51853e-17	9.33647	209	-1	l-ERY	down	ANAPC5
79869	1.58205e-17	9.33032	209	-1	l-ERY	down	CPSF7
79618	1.58942e-17	9.32962	209	-1	l-ERY	down	HMBOX1
6392	1.61244e-17	9.32746	209	-1	l-ERY	down	SDHD
167153	1.61783e-17	9.32696	209	-1	l-ERY	down	TENT2
64062	1.69452e-17	9.32001	209	-1	l-ERY	down	RBM26
54619	1.71285e-17	9.31839	209	-1	l-ERY	down	CCNJ
23175	1.91848e-17	9.30135	209	-1	l-ERY	down	LPIN1
9129	1.9299e-17	9.30046	209	-1	l-ERY	down	PRPF3
84726	1.93009e-17	9.30044	209	-1	l-ERY	down	PRRC2B
6223	1.98627e-17	9.29613	209	-1	l-ERY	down	RPS19
79158	1.99206e-17	9.29569	209	-1	l-ERY	down	GNPTAB
64174	2.04822e-17	9.29151	209	-1	l-ERY	down	DPEP2
3308	2.10958e-17	9.28707	209	-1	l-ERY	down	HSPA4
55299	2.33556e-17	9.27176	209	-1	l-ERY	down	BRIX1
26330	2.66957e-17	9.25163	209	-1	l-ERY	down	GAPDHS
728661	2.71331e-17	9.24918	209	-1	l-ERY	down	SLC35E2B
6152	2.7592e-17	9.24666	209	-1	l-ERY	down	RPL24
7594	2.85336e-17	9.2416	209	-1	l-ERY	down	ZNF43
90411	2.94101e-17	9.23704	209	-1	l-ERY	down	MCFD2
55144	2.95634e-17	9.23626	209	-1	l-ERY	down	LRRC8D
54778	3.04545e-17	9.23178	209	-1	l-ERY	down	RNF111
5411	3.10825e-17	9.2287	209	-1	l-ERY	down	PNN
51029	3.23872e-17	9.2225	209	-1	l-ERY	down	DESI2
861	3.26998e-17	9.22105	209	-1	l-ERY	down	RUNX1
57209	3.30347e-17	9.21951	209	-1	l-ERY	down	ZNF248
6892	3.36297e-17	9.21682	209	-1	l-ERY	down	TAPBP
9592	3.49913e-17	9.21083	209	-1	l-ERY	down	IER2
3459	3.55926e-17	9.20826	209	-1	l-ERY	down	IFNGR1
8556	4.45406e-17	9.17439	209	-1	l-ERY	down	CDC14A
4615	4.65292e-17	9.16778	209	-1	l-ERY	down	MYD88
9637	4.91891e-17	9.15938	209	-1	l-ERY	down	FEZ2
6158	4.94094e-17	9.1587	209	-1	l-ERY	down	RPL28
11151	5.06088e-17	9.15507	209	-1	l-ERY	down	CORO1A
175	5.44729e-17	9.14394	209	-1	l-ERY	down	AGA
4134	5.50715e-17	9.14228	209	-1	l-ERY	down	MAP4
5734	5.72458e-17	9.13642	209	-1	l-ERY	down	PTGER4
80135	5.91619e-17	9.13144	209	-1	l-ERY	down	RPF1
2014	6.14343e-17	9.12573	209	-1	l-ERY	down	EMP3
79068	6.44653e-17	9.11843	209	-1	l-ERY	down	FTO
4335	6.47722e-17	9.11771	209	-1	l-ERY	down	MNT
6402	7.52893e-17	9.0949	209	-1	l-ERY	down	SELL
27342	7.53134e-17	9.09485	209	-1	l-ERY	down	RABGEF1
8504	7.9848e-17	9.08598	209	-1	l-ERY	down	PEX3
5238	8.00933e-17	9.08551	209	-1	l-ERY	down	PGM3
7536	8.92837e-17	9.06902	209	-1	l-ERY	down	SF1
6734	1.03608e-16	9.04641	209	-1	l-ERY	down	SRPRA
51347	1.06488e-16	9.04224	209	-1	l-ERY	down	TAOK3
64766	1.06893e-16	9.04167	209	-1	l-ERY	down	S100PBP
9057	1.09595e-16	9.03787	209	-1	l-ERY	down	SLC7A6
4792	1.09819e-16	9.03756	209	-1	l-ERY	down	NFKBIA
27247	1.17673e-16	9.02705	209	-1	l-ERY	down	NFU1
4869	1.18305e-16	9.02624	209	-1	l-ERY	down	NPM1
2123	1.18865e-16	9.02552	209	-1	l-ERY	down	EVI2A
23484	1.2368e-16	9.01947	209	-1	l-ERY	down	LEPROTL1
56252	1.37581e-16	9.00326	209	-1	l-ERY	down	YLPM1
80035	1.41295e-16	8.9992	209	-1	l-ERY	down	ANP32A-IT1
677	1.45185e-16	8.99506	209	-1	l-ERY	down	ZFP36L1
51441	1.56091e-16	8.98402	209	-1	l-ERY	down	YTHDF2
23064	1.57932e-16	8.98223	209	-1	l-ERY	down	SETX
3607	1.64854e-16	8.97569	209	-1	l-ERY	down	FOXK2
6204	1.74055e-16	8.9674	209	-1	l-ERY	down	RPS10
5033	1.84651e-16	8.95839	209	-1	l-ERY	down	P4HA1
23433	1.85672e-16	8.95754	209	-1	l-ERY	down	RHOQ
55644	1.86634e-16	8.95675	209	-1	l-ERY	down	OSGEP
1677	1.91148e-16	8.95311	209	-1	l-ERY	down	DFFB
55081	1.92464e-16	8.95206	209	-1	l-ERY	down	IFT57
5223	1.93581e-16	8.95118	209	-1	l-ERY	down	PGAM1
114882	2.48352e-16	8.91309	209	-1	l-ERY	down	OSBPL8
81539	2.58391e-16	8.90703	209	-1	l-ERY	down	SLC38A1
55082	2.6388e-16	8.90382	209	-1	l-ERY	down	ARGLU1
4338	2.82451e-16	8.8934	209	-1	l-ERY	down	MOCS2
51096	2.89008e-16	8.88989	209	-1	l-ERY	down	UTP18
56986	3.07449e-16	8.88041	209	-1	l-ERY	down	DTWD1
23167	3.08259e-16	8.88001	209	-1	l-ERY	down	EFR3A
51320	3.09519e-16	8.87939	209	-1	l-ERY	down	MEX3C
4242	3.10534e-16	8.87888	209	-1	l-ERY	down	MFNG
29887	3.42123e-16	8.86403	209	-1	l-ERY	down	SNX10
55191	3.45233e-16	8.86265	209	-1	l-ERY	down	NADSYN1
1196	3.5229e-16	8.85954	209	-1	l-ERY	down	CLK2
9583	3.55616e-16	8.8581	209	-1	l-ERY	down	ENTPD4
1665	3.76029e-16	8.84954	209	-1	l-ERY	down	DHX15
10240	3.77747e-16	8.84884	209	-1	l-ERY	down	MRPS31
7905	3.87055e-16	8.8451	209	-1	l-ERY	down	REEP5
3191	3.89812e-16	8.84402	209	-1	l-ERY	down	HNRNPL
55023	3.91919e-16	8.84319	209	-1	l-ERY	down	PHIP
3192	4.10795e-16	8.83597	209	-1	l-ERY	down	HNRNPU
23013	4.12296e-16	8.83541	209	-1	l-ERY	down	SPEN
5018	4.1694e-16	8.83369	209	-1	l-ERY	down	OXA1L
25800	4.5695e-16	8.81961	209	-1	l-ERY	down	SLC39A6
5378	4.75862e-16	8.81338	209	-1	l-ERY	down	PMS1
29102	4.85103e-16	8.81042	209	-1	l-ERY	down	DROSHA
51367	4.85405e-16	8.81032	209	-1	l-ERY	down	POP5
11046	4.91503e-16	8.8084	209	-1	l-ERY	down	SLC35D2
2091	5.1138e-16	8.80231	209	-1	l-ERY	down	FBL
22916	5.28169e-16	8.79734	209	-1	l-ERY	down	NCBP2
51552	5.48652e-16	8.79149	209	-1	l-ERY	down	RAB14
55750	5.64287e-16	8.78716	209	-1	l-ERY	down	AGK
3298	5.6503e-16	8.78696	209	-1	l-ERY	down	HSF2
29883	5.93029e-16	8.77951	209	-1	l-ERY	down	CNOT7
3707	6.14578e-16	8.77402	209	-1	l-ERY	down	ITPKB
253959	6.31135e-16	8.76992	209	-1	l-ERY	down	RALGAPA1
64430	6.39784e-16	8.76782	209	-1	l-ERY	down	PCNX4
9295	6.74502e-16	8.75968	209	-1	l-ERY	down	SRSF11
94134	6.76699e-16	8.75918	209	-1	l-ERY	down	ARHGAP12
23301	7.32555e-16	8.74695	209	-1	l-ERY	down	EHBP1
55763	7.38153e-16	8.74578	209	-1	l-ERY	down	EXOC1
1937	7.38864e-16	8.74563	209	-1	l-ERY	down	EEF1G
9695	7.39186e-16	8.74556	209	-1	l-ERY	down	EDEM1
22978	7.52076e-16	8.74289	209	-1	l-ERY	down	NT5C2
3091	7.8265e-16	8.73675	209	-1	l-ERY	down	HIF1A
9946	7.82968e-16	8.73668	209	-1	l-ERY	down	CRYZL1
7529	8.85216e-16	8.71774	209	-1	l-ERY	down	YWHAB
440270	9.08361e-16	8.71375	209	-1	l-ERY	down	GOLGA8B
3708	9.10832e-16	8.71333	209	-1	l-ERY	down	ITPR1
9595	9.11853e-16	8.71316	209	-1	l-ERY	down	CYTIP
4141	9.18177e-16	8.71209	209	-1	l-ERY	down	MARS
51747	9.30224e-16	8.71007	209	-1	l-ERY	down	LUC7L3
9169	9.34172e-16	8.70942	209	-1	l-ERY	down	SCAF11
63940	9.46928e-16	8.70732	209	-1	l-ERY	down	GPSM3
4528	9.69868e-16	8.70362	209	-1	l-ERY	down	MTIF2
9765	9.9771e-16	8.69925	209	-1	l-ERY	down	ZFYVE16
64418	1.12364e-15	8.68086	209	-1	l-ERY	down	TMEM168
3074	1.15748e-15	8.67627	209	-1	l-ERY	down	HEXB
57187	1.2024e-15	8.67038	209	-1	l-ERY	down	THOC2
4798	1.22818e-15	8.66709	209	-1	l-ERY	down	NFRKB
58486	1.30945e-15	8.65717	209	-1	l-ERY	down	ZBED5
54739	1.32455e-15	8.65539	209	-1	l-ERY	down	XAF1
10618	1.32658e-15	8.65515	209	-1	l-ERY	down	TGOLN2
8892	1.32884e-15	8.65489	209	-1	l-ERY	down	EIF2B2
55013	1.39198e-15	8.6477	209	-1	l-ERY	down	MCUB
11118	1.46216e-15	8.64007	209	-1	l-ERY	down	BTN3A2
7072	1.54482e-15	8.63154	209	-1	l-ERY	down	TIA1
79684	1.57064e-15	8.62897	209	-1	l-ERY	down	MSANTD2
6173	1.58606e-15	8.62745	209	-1	l-ERY	down	RPL36A
8295	1.59475e-15	8.6266	209	-1	l-ERY	down	TRRAP
2073	1.64384e-15	8.6219	209	-1	l-ERY	down	ERCC5
23094	1.73994e-15	8.61308	209	-1	l-ERY	down	SIPA1L3
11180	1.75387e-15	8.61184	209	-1	l-ERY	down	WDR6
6185	1.76238e-15	8.61109	209	-1	l-ERY	down	RPN2
832	1.7858e-15	8.60904	209	-1	l-ERY	down	CAPZB
55830	1.81542e-15	8.60648	209	-1	l-ERY	down	GLT8D1
7919	1.87058e-15	8.60183	209	-1	l-ERY	down	DDX39B
7342	1.8845e-15	8.60068	209	-1	l-ERY	down	UBP1
6130	1.8924e-15	8.60003	209	-1	l-ERY	down	RPL7A
10206	1.90781e-15	8.59877	209	-1	l-ERY	down	TRIM13
56882	1.93676e-15	8.59643	209	-1	l-ERY	down	CDC42SE1
2821	1.99384e-15	8.59191	209	-1	l-ERY	down	GPI
57142	2.04157e-15	8.58824	209	-1	l-ERY	down	RTN4
56922	2.08528e-15	8.58494	209	-1	l-ERY	down	MCCC1
6311	2.28882e-15	8.57045	209	-1	l-ERY	down	ATXN2
2531	2.31204e-15	8.56888	209	-1	l-ERY	down	KDSR
7637	2.39471e-15	8.56341	209	-1	l-ERY	down	ZNF84
29080	2.39615e-15	8.56332	209	-1	l-ERY	down	CCDC59
26355	2.41738e-15	8.56194	209	-1	l-ERY	down	FAM162A
10447	2.42396e-15	8.56152	209	-1	l-ERY	down	FAM3C
55768	2.43299e-15	8.56094	209	-1	l-ERY	down	NGLY1
113	2.47326e-15	8.55839	209	-1	l-ERY	down	ADCY7
9896	2.50239e-15	8.55656	209	-1	l-ERY	down	FIG4
4690	2.50961e-15	8.55611	209	-1	l-ERY	down	NCK1
55184	2.52125e-15	8.55539	209	-1	l-ERY	down	DZANK1
11201	2.55848e-15	8.55311	209	-1	l-ERY	down	POLI
261726	2.66717e-15	8.54663	209	-1	l-ERY	down	TIPRL
9205	2.70463e-15	8.54445	209	-1	l-ERY	down	ZMYM5
3603	2.78113e-15	8.54011	209	-1	l-ERY	down	IL16
26751	2.81867e-15	8.53801	209	-1	l-ERY	down	SH3YL1
10464	2.89025e-15	8.5341	209	-1	l-ERY	down	PIBF1
9488	2.90911e-15	8.53309	209	-1	l-ERY	down	PIGB
29078	3.23744e-15	8.51641	209	-1	l-ERY	down	NDUFAF4
9933	3.29732e-15	8.51355	209	-1	l-ERY	down	PUM3
10885	3.34013e-15	8.51153	209	-1	l-ERY	down	WDR3
2764	3.55508e-15	8.50179	209	-1	l-ERY	down	GMFB
84549	3.55575e-15	8.50176	209	-1	l-ERY	down	MAK16
55341	3.57951e-15	8.50072	209	-1	l-ERY	down	LSG1
4664	3.58919e-15	8.5003	209	-1	l-ERY	down	NAB1
3612	3.79319e-15	8.49166	209	-1	l-ERY	down	IMPA1
9736	3.82514e-15	8.49035	209	-1	l-ERY	down	USP34
23424	4.01635e-15	8.48272	209	-1	l-ERY	down	TDRD7
5073	4.03123e-15	8.48215	209	-1	l-ERY	down	PARN
11177	4.15121e-15	8.47756	209	-1	l-ERY	down	BAZ1A
55540	4.24407e-15	8.4741	209	-1	l-ERY	down	IL17RB
285189	4.34661e-15	8.47036	209	-1	l-ERY	down	PLGLA
55186	4.3796e-15	8.46918	209	-1	l-ERY	down	SLC25A36
5464	4.49531e-15	8.4651	209	-1	l-ERY	down	PPA1
2634	4.55019e-15	8.4632	209	-1	l-ERY	down	GBP2
23392	4.72518e-15	8.45729	209	-1	l-ERY	down	ECPAS
969	4.79657e-15	8.45494	209	-1	l-ERY	down	CD69
7639	4.83298e-15	8.45376	209	-1	l-ERY	down	ZNF85
9194	4.86309e-15	8.45278	209	-1	l-ERY	down	SLC16A7
79009	5.06783e-15	8.44632	209	-1	l-ERY	down	DDX50
140691	5.244e-15	8.44097	209	-1	l-ERY	down	TRIM69
92140	5.37709e-15	8.43704	209	-1	l-ERY	down	MTDH
5412	5.38179e-15	8.4369	209	-1	l-ERY	down	UBL3
6418	5.50216e-15	8.43343	209	-1	l-ERY	down	SET
55073	5.61849e-15	8.43015	209	-1	l-ERY	down	LRRC37A4P
10156	5.6686e-15	8.42876	209	-1	l-ERY	down	RASA4
5921	5.84115e-15	8.42406	209	-1	l-ERY	down	RASA1
339287	5.88635e-15	8.42285	209	-1	l-ERY	down	MSL1
6203	6.14155e-15	8.41619	209	-1	l-ERY	down	RPS9
56898	6.24444e-15	8.41358	209	-1	l-ERY	down	BDH2
8773	6.59573e-15	8.40499	209	-1	l-ERY	down	SNAP23
10801	6.62656e-15	8.40426	209	-1	l-ERY	down	SEPTIN9
58516	6.69758e-15	8.40258	209	-1	l-ERY	down	SINHCAF
2287	6.71665e-15	8.40213	209	-1	l-ERY	down	FKBP3
4218	6.83215e-15	8.39946	209	-1	l-ERY	down	RAB8A
3676	7.20214e-15	8.39117	209	-1	l-ERY	down	ITGA4
378805	7.20243e-15	8.39116	209	-1	l-ERY	down	LINC-PINT
5908	7.29075e-15	8.38925	209	-1	l-ERY	down	RAP1B
11222	7.63293e-15	8.38204	209	-1	l-ERY	down	MRPL3
11073	8.30112e-15	8.36884	209	-1	l-ERY	down	TOPBP1
64092	8.60727e-15	8.36313	209	-1	l-ERY	down	SAMSN1
55718	8.634e-15	8.36265	209	-1	l-ERY	down	POLR3E
55667	9.07135e-15	8.35487	209	-1	l-ERY	down	DENND4C
60560	9.18586e-15	8.35289	209	-1	l-ERY	down	NAA35
6635	9.25517e-15	8.35171	209	-1	l-ERY	down	SNRPE
6595	9.44722e-15	8.34847	209	-1	l-ERY	down	SMARCA2
10449	9.7038e-15	8.34425	209	-1	l-ERY	down	ACAA2
244	9.82702e-15	8.34226	209	-1	l-ERY	down	NA
2744	1.00596e-14	8.33857	209	-1	l-ERY	down	GLS
79026	1.00749e-14	8.33833	209	-1	l-ERY	down	AHNAK
192670	1.03156e-14	8.33461	209	-1	l-ERY	down	AGO4
8560	1.03956e-14	8.33339	209	-1	l-ERY	down	DEGS1
79888	1.09209e-14	8.32562	209	-1	l-ERY	down	LPCAT1
56267	1.11251e-14	8.3227	209	-1	l-ERY	down	KYAT3
5997	1.1178e-14	8.32195	209	-1	l-ERY	down	RGS2
7511	1.16917e-14	8.31486	209	-1	l-ERY	down	XPNPEP1
51071	1.23035e-14	8.3068	209	-1	l-ERY	down	DERA
9404	1.28218e-14	8.30029	209	-1	l-ERY	down	LPXN
114049	1.32817e-14	8.29472	209	-1	l-ERY	down	BUD23
829	1.48754e-14	8.2768	209	-1	l-ERY	down	CAPZA1
8760	1.62158e-14	8.26315	209	-1	l-ERY	down	CDS2
22884	1.69521e-14	8.25612	209	-1	l-ERY	down	WDR37
158160	1.7278e-14	8.2531	209	-1	l-ERY	down	HSD17B7P2
8233	1.79814e-14	8.24678	209	-1	l-ERY	down	ZRSR2
2747	1.839e-14	8.24322	209	-1	l-ERY	down	GLUD2
80345	1.84701e-14	8.24253	209	-1	l-ERY	down	ZSCAN16
2820	2.04941e-14	8.22604	209	-1	l-ERY	down	GPD2
9440	2.10077e-14	8.22211	209	-1	l-ERY	down	MED17
22911	2.11614e-14	8.22095	209	-1	l-ERY	down	WDR47
80185	2.19362e-14	8.21524	209	-1	l-ERY	down	TTI2
6218	2.27726e-14	8.2093	209	-1	l-ERY	down	RPS17
152100	2.2799e-14	8.20912	209	-1	l-ERY	down	CMC1
27250	2.28853e-14	8.20852	209	-1	l-ERY	down	PDCD4
63901	2.35051e-14	8.20427	209	-1	l-ERY	down	FAM111A
23067	2.35996e-14	8.20363	209	-1	l-ERY	down	SETD1B
64132	2.4041e-14	8.20069	209	-1	l-ERY	down	XYLT2
55917	2.42342e-14	8.19942	209	-1	l-ERY	down	CTTNBP2NL
6745	2.45547e-14	8.19733	209	-1	l-ERY	down	SSR1
6128	2.48502e-14	8.19543	209	-1	l-ERY	down	RPL6
2923	2.49466e-14	8.19481	209	-1	l-ERY	down	PDIA3
10200	2.54147e-14	8.19186	209	-1	l-ERY	down	MPHOSPH6
56910	2.5433e-14	8.19174	209	-1	l-ERY	down	STARD7
3556	2.5997e-14	8.18826	209	-1	l-ERY	down	IL1RAP
79675	2.7344e-14	8.18022	209	-1	l-ERY	down	FASTKD1
64087	2.76114e-14	8.17867	209	-1	l-ERY	down	MCCC2
81550	2.81252e-14	8.17574	209	-1	l-ERY	down	TDRD3
7184	2.81587e-14	8.17555	209	-1	l-ERY	down	HSP90B1
9063	2.81971e-14	8.17533	209	-1	l-ERY	down	PIAS2
26278	2.99754e-14	8.1656	209	-1	l-ERY	down	SACS
7013	2.998e-14	8.16557	209	-1	l-ERY	down	TERF1
2098	3.19612e-14	8.15538	209	-1	l-ERY	down	ESD
951	3.27087e-14	8.1517	209	-1	l-ERY	down	CD37
53343	3.27204e-14	8.15164	209	-1	l-ERY	down	NUDT9
728896	3.37443e-14	8.14673	209	-1	l-ERY	down	NA
10015	3.3751e-14	8.1467	209	-1	l-ERY	down	PDCD6IP
4358	3.37524e-14	8.14669	209	-1	l-ERY	down	MPV17
55486	3.43604e-14	8.14384	209	-1	l-ERY	down	PARL
6135	3.45064e-14	8.14317	209	-1	l-ERY	down	RPL11
6655	3.55633e-14	8.13836	209	-1	l-ERY	down	SOS2
26523	3.67129e-14	8.13328	209	-1	l-ERY	down	AGO1
23379	3.72281e-14	8.13106	209	-1	l-ERY	down	ICE1
57645	3.7798e-14	8.12863	209	-1	l-ERY	down	POGK
6134	3.8613e-14	8.12523	209	-1	l-ERY	down	RPL10
